route_id,type,hdbscan_cluster,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,detected_global,detected_per_cluster,cluster_threshold
230210-RFMAP-RF-PreMeasurement-route-22,normal,8,0.030286622899476832,0.04752782911145992,0.00740157565013307,0.03031759120946694,정상,False,False,0.1409202472062483
230210-RFMAP-RF-PreMeasurement-route-23,normal,3,0.1140234608072879,0.08867343859772503,0.059296395231052415,0.08746533225059211,정상,False,False,0.16351353380111036
230210-RFMAP-RF-PreMeasurement-route-4,normal,7,0.20745625178819427,0.10447500808496069,0.05128122462683182,0.11941124615849211,정상,False,False,0.15912197398937225
230210-rfm_test_1,normal,-1,0.20404588325278086,0.12797683756907363,0.08861747021805892,0.1389897410688814,정상,False,False,0.7586748739889994
230210-separate_test,normal,-1,0.4499246122920328,0.5845989452877121,0.7460018802448127,0.5926175258761385,이상,False,False,0.7586748739889994
230214-RFMAP-RF-test-route1,normal,-1,0.66506568798218,0.655673836135403,0.618766706762755,0.6474192528776417,이상,False,False,0.7586748739889994
230215-RFMAP-RF-test-route1,normal,-1,0.6313484706451719,0.7871665505353191,0.7510617597543799,0.7295896893339933,심각,True,False,0.7586748739889994
230216-RFMAP-RF-test-route1,normal,-1,0.859749721563716,0.8162621144948199,0.8712210640673351,0.8457960814872434,심각,True,True,0.7586748739889994
230217-RFMAP-RF-test-route1,normal,-1,0.5831559232150546,0.6774377885694751,0.6656999488766445,0.6456318770552998,이상,False,False,0.7586748739889994
230219-RFMAP-RF-PreMeasurement-route-21,normal,8,0.21790653124990148,0.17046164907712136,0.029559261514947664,0.1424243974603033,정상,False,True,0.1409202472062483
230219-RFMAP-RF-PreMeasurement-route-22,normal,8,0.04247260409054641,0.07788670359285721,0.01426552765305904,0.04817612096022452,정상,False,False,0.1409202472062483
230220-remote_01,normal,9,0.25638793627612444,0.2311790578496138,0.046683499217214694,0.18339305378784723,정상,False,False,0.2437569071975772
230220-remote_02,normal,8,0.08360581749037002,0.10934063646113945,0.012899500304403542,0.07268784992288785,정상,False,False,0.1409202472062483
230225-seou;_test,normal,-1,1.0,0.7466637214169545,1.0,0.8986654885667817,심각,True,True,0.7586748739889994
230225-seoul_test_04,normal,4,0.14861245342185522,0.10036937528642398,0.07605965175840967,0.10754938166864907,정상,False,False,0.1412928770873052
230225-seoul_tet03,normal,7,0.14525548447887562,0.03861371178205186,0.058596078039746154,0.07660095346840728,정상,False,False,0.15912197398937225
230225-seoul_train,normal,5,0.11871193732378424,0.11269797851892849,0.002970573733401604,0.08158394472472714,정상,False,False,0.16363088673447765
230225-seoul_tunnel01,normal,-1,0.16141559082670154,0.09115162814967159,0.07401909990091654,0.10709105847815406,정상,False,False,0.7586748739889994
230227-london_test,normal,8,0.016165626175293893,0.04962555984795902,0.008979429259772282,0.02739374056970346,정상,False,False,0.1409202472062483
230227-london_test01,normal,-1,0.48306266157742556,0.3434399668867669,0.22102352508497292,0.3486018427534263,주의,False,False,0.7586748739889994
230307-RTL_test_01,normal,8,0.14087157307121595,0.0925827635131452,0.011882113093561786,0.08285921125469141,정상,False,False,0.1409202472062483
230308-CITY-EC2023012403,normal,7,0.20094835852798945,0.10609111344679711,0.05844225522602051,0.12025362950492183,정상,False,False,0.15912197398937225
230308-MOUNT-EC2023030801,normal,-1,0.8941342071817118,0.6918428510587922,0.8987798657249607,0.8146113622955187,심각,True,True,0.7586748739889994
230308-MOUNT-EC2023030802,normal,-1,1.0,0.7065059198208322,0.8472306331628546,0.8367715578771893,심각,True,True,0.7586748739889994
230313-dji_test_001,normal,9,0.2559450997397779,0.16962333567621335,0.030487945560710546,0.15377924786063188,정상,False,False,0.2437569071975772
230313-dji_test_002,normal,5,0.09621236497969526,0.022322204384517375,0.003948539879596516,0.038977153211594485,정상,False,False,0.16363088673447765
230314-Droneway-Name,normal,5,0.19292245844941772,0.2587463015463799,0.020385985143150917,0.16749105369632256,정상,False,True,0.16363088673447765
230314-seoul_dji_test01,normal,8,0.08809507963444052,0.04510097811254543,0.01075222162506224,0.047694581622869,정상,False,False,0.1409202472062483
230314-seoul_dji_test02,normal,8,0.09735775389888979,0.1522513292433536,0.02495376612879332,0.09759398770564638,정상,False,False,0.1409202472062483
230314-seoul_dji_test03,normal,8,0.06921204971482656,0.133138199140742,0.01627525813601426,0.07890147201154904,정상,False,False,0.1409202472062483
230314-testAltZone2,normal,5,0.1879756417520884,0.28309143355915656,0.014643583249348004,0.17402234092409355,정상,False,True,0.16363088673447765
230315-CITY-EC2023031508,normal,6,0.421229050697656,0.19558998653535287,0.060892894591793645,0.22287257820097606,정상,False,False,0.2500212818266508
230315-MOUNT-EC2023031500,normal,-1,0.8784248735186337,0.5963607019800753,0.8701752198658631,0.7631243088073791,심각,True,True,0.7586748739889994
230315-MOUNT-EC2023031501,normal,-1,0.7741224904503032,0.575287218260823,0.83649780729855,0.7133009766289852,심각,True,False,0.7586748739889994
