route_id,type,hdbscan_cluster,centroid_score,isoforest_score,knn_score,ensemble_score,interpretation,detected_global,detected_per_cluster,cluster_threshold
240227-청ㄷ담측며면1,normal,-1,0.05473967138502454,0.1167088251431726,0.008217572942311721,0.06557070335546993,정상,False,False,0.5278583191670891
240227-청ㄷ담측며면2,normal,-1,0.05492251677287675,0.12675340043290395,0.008547125346990371,0.06974225280912172,정상,False,False,0.5278583191670891
240228-ABC_D31,normal,29,0.27950309756418296,0.34570388851777467,0.0,0.22213248467636476,정상,False,False,0.22281455483666726
240228-ETRI_1,normal,-1,0.2506710942835664,0.32153081860721267,0.03560234351051056,0.21449435878110812,정상,False,False,0.5278583191670891
240228-ETRI_1-1,normal,-1,0.29937345495053996,0.37690526537786684,0.029555048020006414,0.24944065704231064,정상,False,False,0.5278583191670891
240228-ETRI_1-2,normal,-1,0.29937345495053996,0.37690526537786684,0.029555048020006414,0.24944065704231064,정상,False,False,0.5278583191670891
240228-ETRI_1-3,normal,-1,0.30075813139840707,0.38118409153488064,0.028953942021417246,0.2513872586398996,정상,False,False,0.5278583191670891
240228-ETRI_10,normal,-1,0.29937345495053996,0.37690526537786684,0.029555048020006414,0.24944065704231064,정상,False,False,0.5278583191670891
240228-ETRI_11,normal,-1,0.35009776572156115,0.45347832796228793,0.0632623995382624,0.3053993807628622,주의,False,False,0.5278583191670891
240228-ETRI_13,normal,-1,0.29937345495053996,0.37690526537786684,0.029555048020006414,0.24944065704231064,정상,False,False,0.5278583191670891
240228-ETRI_16,normal,-1,0.29937345495053996,0.37690526537786684,0.029555048020006414,0.24944065704231064,정상,False,False,0.5278583191670891
240228-ETRI_3,normal,-1,0.29937345495053996,0.37690526537786684,0.029555048020006414,0.24944065704231064,정상,False,False,0.5278583191670891
240228-OneDroneTest,normal,30,0.27281775758938864,0.31143812988514374,0.0,0.2064205792308741,정상,False,False,0.21517770749797183
240228-OneDroneTest8,normal,30,0.27281775758938864,0.31143812988514374,0.0,0.2064205792308741,정상,False,False,0.21517770749797183
240228-test12345,normal,30,0.27281775758938864,0.31143812988514374,0.0,0.2064205792308741,정상,False,False,0.21517770749797183
240229-Area ID,normal,53,0.06868802522399169,0.13504002457100295,0.006934962294684807,0.07670290608400412,정상,False,False,0.07671015138404037
240229-경로1,normal,53,0.06253551297125401,0.11585832977951671,0.007105769960568133,0.06723571679135333,정상,False,False,0.07671015138404037
240229-경로2,normal,53,0.0633303129057354,0.1163402417658832,0.007337443333219413,0.06773642357803973,정상,False,False,0.07671015138404037
240229-경로3,normal,-1,0.05598344133976456,0.11221718012784077,0.006969321445846734,0.0637727008868197,정상,False,False,0.5278583191670891
240229-하부,normal,-1,0.07450434209367134,0.14758057169447603,0.012891157769143232,0.08525087863663479,정상,False,False,0.5278583191670891
240229-하부111111,normal,-1,0.07252390684455778,0.15079764907314686,0.010088840790663797,0.08510288391982522,정상,False,False,0.5278583191670891
240229-하부2,normal,-1,0.07544748436570808,0.15626041078077169,0.01508007245006098,0.0896624313570394,정상,False,False,0.5278583191670891
